UID, batch_number, weekday, timestamp, decimal_hour, surface_temperature_C, surface_temperature_error_C, air_temperature_C, air_temperature_error_C, relative_humidity_percent, relative_humidity_error_percent, barometric_pressure_hPa, barometric_pressure_error_hPa, altitude_uncalibrated_m, altitude_uncalibrated_error_m, V450_wavelength_nm, V450_wavelength_error_nm, V450_irradiance_uW_per_cm_squared, V450_irradiance_error_uW_per_cm_squared, B500_wavelength_nm, B500_wavelength_error_nm, B500_irradiance_uW_per_cm_squared, B500_irradiance_error_uW_per_cm_squared, G550_wavelength_nm, G550_wavelength_error_nm, G550_irradiance_uW_per_cm_squared, G550_irradiance_error_uW_per_cm_squared, Y570_wavelength_nm, Y570_wavelength_error_nm, Y570_irradiance_uW_per_cm_squared, Y570_irradiance_error_uW_per_cm_squared, O600_wavelength_nm, O600_wavelength_error_nm, O600_irradiance_uW_per_cm_squared, O600_irradiance_error_uW_per_cm_squared, R650_wavelength_nm, R650_wavelength_error_nm, R650_irradiance_uW_per_cm_squared, R650_irradiance_error_uW_per_cm_squared, nir610_wavelength_nm, nir610_wavelength_error_nm, nir610_irradiance_uW_per_cm_squared, nir610_irradiance_error_uW_per_cm_squared, nir680_wavelength_nm, nir680_wavelength_error_nm, nir680_irradiance_uW_per_cm_squared, nir680_irradiance_error_uW_per_cm_squared, nir730_wavelength_nm, nir730_wavelength_error_nm, nir730_irradiance_uW_per_cm_squared, nir730_irradiance_error_uW_per_cm_squared, nir760_wavelength_nm, nir760_wavelength_error_nm, nir760_irradiance_uW_per_cm_squared, nir760_irradiance_error_uW_per_cm_squared, nir810_wavelength_nm, nir810_wavelength_error_nm, nir810_irradiance_uW_per_cm_squared, nir810_irradiance_error_uW_per_cm_squared, nir860_wavelength_nm, nir860_wavelength_error_nm, nir860_irradiance_uW_per_cm_squared, nir860_irradiance_error_uW_per_cm_squared, LiDAR_range_m, LiDAR_range_error_m,battery_voltage
6047, 4, Friday, 20230728T175501Z, 17.9169, 28.8, 1.0, 22.9, 0.3, 61, 1.8, 1010, 1, 22.4, 100, 450, 5, 37, 4.44, 500, 5, 60, 7.2, 550, 5, 107, 12.84, 570, 5, 81, 9.72, 600, 5, 62, 7.44, 650, 5, 25, 3.0, 610, 5, 144, 17.28, 680, 5, 55, 6.6, 730, 5, 25, 3.0, 760, 5, 25, 3.0, 810, 5, 20, 2.4, 860, 5, 17, 2.04, 0.059, 0.001, 3.61
6047, 4, Friday, 20230728T175502Z, 17.9172, 28.7, 1.0, 22.9, 0.3, 62, 1.8, 1010, 1, 22.2, 100, 450, 5, 35, 4.2, 500, 5, 54, 6.48, 550, 5, 90, 10.8, 570, 5, 68, 8.16, 600, 5, 49, 5.88, 650, 5, 20, 2.4, 610, 5, 133, 15.96, 680, 5, 53, 6.36, 730, 5, 25, 3.0, 760, 5, 24, 2.88, 810, 5, 18, 2.16, 860, 5, 17, 2.04, 0.071, 0.001, 3.62
6047, 4, Friday, 20230728T175503Z, 17.9175, 28.9, 1.0, 22.9, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 32, 3.84, 500, 5, 51, 6.12, 550, 5, 82, 9.84, 570, 5, 63, 7.56, 600, 5, 45, 5.4, 650, 5, 19, 2.28, 610, 5, 111, 13.32, 680, 5, 53, 6.36, 730, 5, 24, 2.88, 760, 5, 23, 2.76, 810, 5, 17, 2.04, 860, 5, 19, 2.28, 0.059, 0.001, 3.62
6047, 4, Friday, 20230728T175504Z, 17.9178, 28.7, 1.0, 22.9, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 33, 3.96, 500, 5, 55, 6.6, 550, 5, 96, 11.52, 570, 5, 72, 8.64, 600, 5, 57, 6.84, 650, 5, 24, 2.88, 610, 5, 124, 14.88, 680, 5, 50, 6.0, 730, 5, 25, 3.0, 760, 5, 25, 3.0, 810, 5, 15, 1.8, 860, 5, 19, 2.28, 0.057, 0.001, 3.61
6047, 4, Friday, 20230728T175505Z, 17.9181, 28.9, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 32, 3.84, 500, 5, 49, 5.88, 550, 5, 69, 8.28, 570, 5, 52, 6.24, 600, 5, 38, 4.56, 650, 5, 18, 2.16, 610, 5, 101, 12.12, 680, 5, 53, 6.36, 730, 5, 25, 3.0, 760, 5, 24, 2.88, 810, 5, 18, 2.16, 860, 5, 16, 1.92, 0.059, 0.001, 3.61
6047, 4, Friday, 20230728T175506Z, 17.9183, 28.8, 1.0, 22.9, 0.3, 61, 1.8, 1010, 1, 22.2, 100, 450, 5, 31, 3.72, 500, 5, 49, 5.88, 550, 5, 92, 11.04, 570, 5, 67, 8.04, 600, 5, 52, 6.24, 650, 5, 19, 2.28, 610, 5, 100, 12.0, 680, 5, 51, 6.12, 730, 5, 25, 3.0, 760, 5, 24, 2.88, 810, 5, 16, 1.92, 860, 5, 16, 1.92, 0.056, 0.001, 3.62
6047, 4, Friday, 20230728T175507Z, 17.9186, 29.9, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.4, 100, 450, 5, 10, 1.2, 500, 5, 16, 1.92, 550, 5, 47, 5.64, 570, 5, 35, 4.2, 600, 5, 27, 3.24, 650, 5, 11, 1.32, 610, 5, 57, 6.84, 680, 5, 31, 3.72, 730, 5, 11, 1.32, 760, 5, 12, 1.44, 810, 5, 11, 1.32, 860, 5, 3, 0.36, 0.084, 0.001, 3.61
6047, 4, Friday, 20230728T175508Z, 17.9189, 30.2, 1.0, 22.9, 0.3, 62, 1.8, 1010, 1, 22.4, 100, 450, 5, 23, 2.76, 500, 5, 34, 4.08, 550, 5, 47, 5.64, 570, 5, 36, 4.32, 600, 5, 29, 3.48, 650, 5, 13, 1.56, 610, 5, 86, 10.32, 680, 5, 48, 5.76, 730, 5, 20, 2.4, 760, 5, 20, 2.4, 810, 5, 13, 1.56, 860, 5, 13, 1.56, 0.058, 0.001, 3.61
6047, 4, Friday, 20230728T175509Z, 17.9192, 29.8, 1.0, 23.0, 0.3, 62, 1.8, 1010, 1, 22.5, 100, 450, 5, 23, 2.76, 500, 5, 33, 3.96, 550, 5, 54, 6.48, 570, 5, 41, 4.92, 600, 5, 30, 3.6, 650, 5, 13, 1.56, 610, 5, 71, 8.52, 680, 5, 49, 5.88, 730, 5, 17, 2.04, 760, 5, 19, 2.28, 810, 5, 13, 1.56, 860, 5, 13, 1.56, 0.051, 0.001, 3.61
6047, 4, Friday, 20230728T175510Z, 17.9194, 30.0, 1.0, 22.9, 0.3, 62, 1.8, 1010, 1, 22.3, 100, 450, 5, 20, 2.4, 500, 5, 29, 3.48, 550, 5, 45, 5.4, 570, 5, 34, 4.08, 600, 5, 26, 3.12, 650, 5, 11, 1.32, 610, 5, 67, 8.04, 680, 5, 43, 5.16, 730, 5, 14, 1.68, 760, 5, 16, 1.92, 810, 5, 12, 1.44, 860, 5, 13, 1.56, 0.05, 0.001, 3.61
6047, 4, Friday, 20230728T175511Z, 17.9197, 29.9, 1.0, 23.0, 0.3, 62, 1.8, 1010, 1, 22.3, 100, 450, 5, 20, 2.4, 500, 5, 29, 3.48, 550, 5, 45, 5.4, 570, 5, 35, 4.2, 600, 5, 26, 3.12, 650, 5, 12, 1.44, 610, 5, 60, 7.2, 680, 5, 41, 4.92, 730, 5, 14, 1.68, 760, 5, 16, 1.92, 810, 5, 13, 1.56, 860, 5, 11, 1.32, 0.047, 0.001, 3.61
6047, 4, Friday, 20230728T175512Z, 17.92, 30.0, 1.0, 23.0, 0.3, 62, 1.8, 1010, 1, 22.3, 100, 450, 5, 20, 2.4, 500, 5, 31, 3.72, 550, 5, 47, 5.64, 570, 5, 36, 4.32, 600, 5, 27, 3.24, 650, 5, 11, 1.32, 610, 5, 60, 7.2, 680, 5, 41, 4.92, 730, 5, 14, 1.68, 760, 5, 16, 1.92, 810, 5, 12, 1.44, 860, 5, 11, 1.32, 0.047, 0.001, 3.61
6047, 4, Friday, 20230728T175514Z, 17.9205, 29.9, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 20, 2.4, 500, 5, 29, 3.48, 550, 5, 44, 5.28, 570, 5, 34, 4.08, 600, 5, 25, 3.0, 650, 5, 11, 1.32, 610, 5, 58, 6.96, 680, 5, 42, 5.04, 730, 5, 14, 1.68, 760, 5, 15, 1.8, 810, 5, 12, 1.44, 860, 5, 11, 1.32, 0.046, 0.001, 3.6
6047, 4, Friday, 20230728T175515Z, 17.9208, 30.0, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.2, 100, 450, 5, 21, 2.52, 500, 5, 29, 3.48, 550, 5, 40, 4.8, 570, 5, 31, 3.72, 600, 5, 25, 3.0, 650, 5, 12, 1.44, 610, 5, 56, 6.72, 680, 5, 41, 4.92, 730, 5, 16, 1.92, 760, 5, 17, 2.04, 810, 5, 12, 1.44, 860, 5, 10, 1.2, 0.048, 0.001, 3.61
6047, 4, Friday, 20230728T175516Z, 17.9211, 30.1, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 17, 2.04, 500, 5, 24, 2.88, 550, 5, 30, 3.6, 570, 5, 24, 2.88, 600, 5, 18, 2.16, 650, 5, 10, 1.2, 610, 5, 59, 7.08, 680, 5, 32, 3.84, 730, 5, 12, 1.44, 760, 5, 13, 1.56, 810, 5, 9, 1.08, 860, 5, 11, 1.32, 0.047, 0.001, 3.61
6047, 4, Friday, 20230728T175517Z, 17.9214, 30.0, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 18, 2.16, 500, 5, 25, 3.0, 550, 5, 33, 3.96, 570, 5, 26, 3.12, 600, 5, 19, 2.28, 650, 5, 10, 1.2, 610, 5, 46, 5.52, 680, 5, 31, 3.72, 730, 5, 12, 1.44, 760, 5, 13, 1.56, 810, 5, 9, 1.08, 860, 5, 9, 1.08, 0.042, 0.001, 3.61
6047, 4, Friday, 20230728T175518Z, 17.9217, 30.2, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.3, 100, 450, 5, 18, 2.16, 500, 5, 25, 3.0, 550, 5, 33, 3.96, 570, 5, 26, 3.12, 600, 5, 22, 2.64, 650, 5, 11, 1.32, 610, 5, 54, 6.48, 680, 5, 34, 4.08, 730, 5, 13, 1.56, 760, 5, 14, 1.68, 810, 5, 10, 1.2, 860, 5, 10, 1.2, 0.041, 0.001, 3.62
6047, 4, Friday, 20230728T175519Z, 17.9219, 30.0, 1.0, 23.0, 0.3, 62, 1.8, 1010, 1, 22.2, 100, 450, 5, 25, 3.0, 500, 5, 37, 4.44, 550, 5, 54, 6.48, 570, 5, 43, 5.16, 600, 5, 33, 3.96, 650, 5, 15, 1.8, 610, 5, 69, 8.28, 680, 5, 31, 3.72, 730, 5, 18, 2.16, 760, 5, 19, 2.28, 810, 5, 10, 1.2, 860, 5, 12, 1.44, 0.042, 0.001, 3.61
6047, 4, Friday, 20230728T175520Z, 17.9222, 29.8, 1.0, 23.1, 0.3, 61, 1.8, 1010, 1, 22.2, 100, 450, 5, 46, 5.52, 500, 5, 68, 8.16, 550, 5, 159, 19.08, 570, 5, 126, 15.12, 600, 5, 137, 16.44, 650, 5, 48, 5.76, 610, 5, 134, 16.08, 680, 5, 53, 6.36, 730, 5, 24, 2.88, 760, 5, 25, 3.0, 810, 5, 17, 2.04, 860, 5, 17, 2.04, 0.045, 0.001, 3.63
6047, 4, Friday, 20230728T175521Z, 17.9225, 27.9, 1.0, 23.1, 0.3, 61, 1.8, 1010, 1, 22.2, 100, 450, 5, 47, 5.64, 500, 5, 72, 8.64, 550, 5, 76, 9.12, 570, 5, 52, 6.24, 600, 5, 60, 7.2, 650, 5, 20, 2.4, 610, 5, 236, 28.32, 680, 5, 36, 4.32, 730, 5, 14, 1.68, 760, 5, 14, 1.68, 810, 5, 13, 1.56, 860, 5, 16, 1.92, 0.0939999, 0.001, 3.61
6047, 4, Friday, 20230728T175522Z, 17.9228, 23.8, 1.0, 22.9, 0.3, 61, 1.8, 1010, 1, 22.4, 100, 450, 5, 60, 7.2, 500, 5, 74, 8.88, 550, 5, 139, 16.68, 570, 5, 115, 13.8, 600, 5, 114, 13.68, 650, 5, 43, 5.16, 610, 5, 130, 15.6, 680, 5, 39, 4.68, 730, 5, 15, 1.8, 760, 5, 14, 1.68, 810, 5, 15, 1.8, 860, 5, 9, 1.08, 0.166, 0.001, 3.61
6047, 4, Friday, 20230728T175523Z, 17.923, 25.4, 1.0, 23.0, 0.3, 61, 1.8, 1010, 1, 22.6, 100, 450, 5, 32, 3.84, 500, 5, 65, 7.8, 550, 5, 93, 11.16, 570, 5, 89, 10.68, 600, 5, 55, 6.6, 650, 5, 33, 3.96, 610, 5, 227, 27.24, 680, 5, 34, 4.08, 730, 5, 11, 1.32, 760, 5, 13, 1.56, 810, 5, 14, 1.68, 860, 5, 11, 1.32, 0.796999, 0.001, 3.61
6047, 4, Friday, 20230728T175524Z, 17.9233, 28.4, 1.0, 23.0, 0.3, 62, 1.8, 1010, 1, 22.5, 100, 450, 5, 16, 1.92, 500, 5, 29, 3.48, 550, 5, 45, 5.4, 570, 5, 42, 5.04, 600, 5, 44, 5.28, 650, 5, 25, 3.0, 610, 5, 108, 12.96, 680, 5, 28, 3.36, 730, 5, 7, 0.84, 760, 5, 7, 0.84, 810, 5, 10, 1.2, 860, 5, 8, 0.96, 0.288, 0.001, 3.61
6047, 0, Wednesday, 20230802T125413Z, 12.9036, 25.3, 1.0, 20.3, 0.3, 70, 1.8, 1017, 1, -33.8, 100, 450, 5, 35, 4.2, 500, 5, 42, 5.04, 550, 5, 100, 12.0, 570, 5, 93, 11.16, 600, 5, 179, 21.48, 650, 5, 34, 4.08, 610, 5, 31, 3.72, 680, 5, 95, 11.4, 730, 5, 55, 6.6, 760, 5, 43, 5.16, 810, 5, 32, 3.84, 860, 5, 1, 0.12, 0.509, 0.001, 3.53
6047, 0, Wednesday, 20230802T125414Z, 12.9039, 23.6, 1.0, 20.3, 0.3, 70, 1.8, 1017, 1, -33.8, 100, 450, 5, 33, 3.96, 500, 5, 40, 4.8, 550, 5, 99, 11.88, 570, 5, 94, 11.28, 600, 5, 179, 21.48, 650, 5, 36, 4.32, 610, 5, 341, 40.92, 680, 5, 72, 8.64, 730, 5, 35, 4.2, 760, 5, 29, 3.48, 810, 5, 22, 2.64, 860, 5, 17, 2.04, 0.512, 0.001, 3.51
6047, 0, Wednesday, 20230802T125415Z, 12.9042, 24.4, 1.0, 20.3, 0.3, 70, 1.8, 1017, 1, -34.0, 100, 450, 5, 38, 4.56, 500, 5, 41, 4.92, 550, 5, 91, 10.92, 570, 5, 101, 12.12, 600, 5, 176, 21.12, 650, 5, 44, 5.28, 610, 5, 392, 47.04, 680, 5, 72, 8.64, 730, 5, 32, 3.84, 760, 5, 27, 3.24, 810, 5, 24, 2.88, 860, 5, 18, 2.16, 0.511, 0.001, 3.51
6047, 0, Wednesday, 20230802T125416Z, 12.9044, 24.3, 1.0, 20.4, 0.3, 71, 1.8, 1017, 1, -34.0, 100, 450, 5, 38, 4.56, 500, 5, 38, 4.56, 550, 5, 88, 10.56, 570, 5, 101, 12.12, 600, 5, 173, 20.76, 650, 5, 44, 5.28, 610, 5, 382, 45.84, 680, 5, 77, 9.24, 730, 5, 31, 3.72, 760, 5, 28, 3.36, 810, 5, 24, 2.88, 860, 5, 19, 2.28, 0.518, 0.001, 3.52
6047, 0, Wednesday, 20230802T125417Z, 12.9047, 24.6, 1.0, 20.3, 0.3, 70, 1.8, 1017, 1, -34.0, 100, 450, 5, 38, 4.56, 500, 5, 37, 4.44, 550, 5, 84, 10.08, 570, 5, 102, 12.24, 600, 5, 165, 19.8, 650, 5, 44, 5.28, 610, 5, 372, 44.64, 680, 5, 81, 9.72, 730, 5, 29, 3.48, 760, 5, 27, 3.24, 810, 5, 25, 3.0, 860, 5, 19, 2.28, 0.52, 0.001, 3.52
6047, 0, Wednesday, 20230802T125418Z, 12.905, 24.8, 1.0, 20.4, 0.3, 69, 1.8, 1017, 1, -33.8, 100, 450, 5, 37, 4.44, 500, 5, 33, 3.96, 550, 5, 95, 11.4, 570, 5, 98, 11.76, 600, 5, 158, 18.96, 650, 5, 39, 4.68, 610, 5, 357, 42.84, 680, 5, 83, 9.96, 730, 5, 28, 3.36, 760, 5, 27, 3.24, 810, 5, 25, 3.0, 860, 5, 19, 2.28, 0.52, 0.001, 3.51
6047, 0, Wednesday, 20230802T125419Z, 12.9053, 27.2, 1.0, 20.3, 0.3, 69, 1.8, 1017, 1, -33.9, 100, 450, 5, 95, 11.4, 500, 5, 41, 4.92, 550, 5, 94, 11.28, 570, 5, 66, 7.92, 600, 5, 96, 11.52, 650, 5, 44, 5.28, 610, 5, 322, 38.64, 680, 5, 29, 3.48, 730, 5, 14, 1.68, 760, 5, 12, 1.44, 810, 5, 14, 1.68, 860, 5, 14, 1.68, 0.520999, 0.001, 3.52
6047, 0, Wednesday, 20230802T125421Z, 12.9058, 26.7, 1.0, 20.3, 0.3, 69, 1.8, 1017, 1, -33.7, 100, 450, 5, 92, 11.04, 500, 5, 67, 8.04, 550, 5, 144, 17.28, 570, 5, 99, 11.88, 600, 5, 106, 12.72, 650, 5, 59, 7.08, 610, 5, 206, 24.72, 680, 5, 43, 5.16, 730, 5, 19, 2.28, 760, 5, 19, 2.28, 810, 5, 16, 1.92, 860, 5, 10, 1.2, 0.881, 0.001, 3.51
6047, 0, Wednesday, 20230802T125422Z, 12.9061, 27.7, 1.0, 20.3, 0.3, 69, 1.8, 1017, 1, -33.7, 100, 450, 5, 80, 9.6, 500, 5, 64, 7.68, 550, 5, 77, 9.24, 570, 5, 47, 5.64, 600, 5, 125, 15.0, 650, 5, 50, 6.0, 610, 5, 258, 30.96, 680, 5, 72, 8.64, 730, 5, 25, 3.0, 760, 5, 27, 3.24, 810, 5, 24, 2.88, 860, 5, 20, 2.4, 0.153, 0.001, 3.51
6047, 0, Wednesday, 20230802T125423Z, 12.9064, 21.4, 1.0, 20.4, 0.3, 68, 1.8, 1017, 1, -33.4, 100, 450, 5, 172, 20.64, 500, 5, 138, 16.56, 550, 5, 736, 88.32, 570, 5, 456, 54.72, 600, 5, 367, 44.04, 650, 5, 119, 14.28, 610, 5, 167, 20.04, 680, 5, 168, 20.16, 730, 5, 76, 9.12, 760, 5, 69, 8.28, 810, 5, 54, 6.48, 860, 5, 14, 1.68, 0.036, 0.001, 3.52
6047, 0, Wednesday, 20230802T125424Z, 12.9067, 23.3, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -34.0, 100, 450, 5, 183, 21.96, 500, 5, 478, 57.36, 550, 5, 382, 45.84, 570, 5, 404, 48.48, 600, 5, 319, 38.28, 650, 5, 193, 23.16, 610, 5, 1893, 227.16, 680, 5, 253, 30.36, 730, 5, 126, 15.12, 760, 5, 114, 13.68, 810, 5, 100, 12.0, 860, 5, 51, 6.12, 0, 0.001, 3.51
6047, 0, Wednesday, 20230802T125425Z, 12.9069, 31.6, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -33.7, 100, 450, 5, 35, 4.2, 500, 5, 54, 6.48, 550, 5, 60, 7.2, 570, 5, 60, 7.2, 600, 5, 98, 11.76, 650, 5, 73, 8.76, 610, 5, 1129, 135.48, 680, 5, 74, 8.88, 730, 5, 42, 5.04, 760, 5, 37, 4.44, 810, 5, 29, 3.48, 860, 5, 39, 4.68, 0.333, 0.001, 3.51
6047, 0, Wednesday, 20230802T125426Z, 12.9072, 24.3, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -34.1, 100, 450, 5, 159, 19.08, 500, 5, 178, 21.36, 550, 5, 484, 58.08, 570, 5, 350, 42.0, 600, 5, 475, 57.0, 650, 5, 147, 17.64, 610, 5, 254, 30.48, 680, 5, 148, 17.76, 730, 5, 80, 9.6, 760, 5, 69, 8.28, 810, 5, 65, 7.8, 860, 5, 21, 2.52, 0.043, 0.001, 3.51
6047, 0, Wednesday, 20230802T125427Z, 12.9075, 27.2, 1.0, 20.4, 0.3, 66, 1.8, 1017, 1, -33.9, 100, 450, 5, 20, 2.4, 500, 5, 34, 4.08, 550, 5, 39, 4.68, 570, 5, 37, 4.44, 600, 5, 52, 6.24, 650, 5, 34, 4.08, 610, 5, 139, 16.68, 680, 5, 116, 13.92, 730, 5, 36, 4.32, 760, 5, 28, 3.36, 810, 5, 56, 6.72, 860, 5, 14, 1.68, 0, 0.001, 3.51
6047, 0, Wednesday, 20230802T125428Z, 12.9078, 26.1, 1.0, 20.4, 0.3, 66, 1.8, 1017, 1, -33.9, 100, 450, 5, 31, 3.72, 500, 5, 40, 4.8, 550, 5, 49, 5.88, 570, 5, 51, 6.12, 600, 5, 63, 7.56, 650, 5, 36, 4.32, 610, 5, 193, 23.16, 680, 5, 53, 6.36, 730, 5, 50, 6.0, 760, 5, 37, 4.44, 810, 5, 27, 3.24, 860, 5, 19, 2.28, 0.065, 0.001, 3.5
6047, 0, Wednesday, 20230802T125430Z, 12.9083, 26.3, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -33.9, 100, 450, 5, 33, 3.96, 500, 5, 31, 3.72, 550, 5, 56, 6.72, 570, 5, 53, 6.36, 600, 5, 71, 8.52, 650, 5, 32, 3.84, 610, 5, 149, 17.88, 680, 5, 41, 4.92, 730, 5, 32, 3.84, 760, 5, 23, 2.76, 810, 5, 26, 3.12, 860, 5, 14, 1.68, 0.079, 0.001, 3.51
6047, 0, Wednesday, 20230802T125431Z, 12.9086, 28.4, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -33.4, 100, 450, 5, 23, 2.76, 500, 5, 19, 2.28, 550, 5, 66, 7.92, 570, 5, 45, 5.4, 600, 5, 147, 17.64, 650, 5, 52, 6.24, 610, 5, 647, 77.64, 680, 5, 43, 5.16, 730, 5, 29, 3.48, 760, 5, 26, 3.12, 810, 5, 24, 2.88, 860, 5, 34, 4.08, 0.115, 0.001, 3.5
6047, 0, Wednesday, 20230802T125432Z, 12.9089, 22.9, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -33.8, 100, 450, 5, 49, 5.88, 500, 5, 64, 7.68, 550, 5, 142, 17.04, 570, 5, 117, 14.04, 600, 5, 106, 12.72, 650, 5, 43, 5.16, 610, 5, 358, 42.96, 680, 5, 41, 4.92, 730, 5, 24, 2.88, 760, 5, 21, 2.52, 810, 5, 21, 2.52, 860, 5, 14, 1.68, 0.19, 0.001, 3.51
6047, 0, Wednesday, 20230802T125433Z, 12.9092, 26.3, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -33.9, 100, 450, 5, 100, 12.0, 500, 5, 37, 4.44, 550, 5, 94, 11.28, 570, 5, 67, 8.04, 600, 5, 100, 12.0, 650, 5, 51, 6.12, 610, 5, 283, 33.96, 680, 5, 33, 3.96, 730, 5, 14, 1.68, 760, 5, 13, 1.56, 810, 5, 17, 2.04, 860, 5, 12, 1.44, 0, 0.001, 3.51
6047, 0, Wednesday, 20230802T125434Z, 12.9094, 26.5, 1.0, 20.4, 0.3, 67, 1.8, 1017, 1, -33.9, 100, 450, 5, 116, 13.92, 500, 5, 42, 5.04, 550, 5, 90, 10.8, 570, 5, 60, 7.2, 600, 5, 119, 14.28, 650, 5, 64, 7.68, 610, 5, 198, 23.76, 680, 5, 31, 3.72, 730, 5, 16, 1.92, 760, 5, 13, 1.56, 810, 5, 12, 1.44, 860, 5, 10, 1.2, 0.785, 0.001, 3.51
6047, 0, Wednesday, 20230802T125435Z, 12.9097, 25.3, 1.0, 20.4, 0.3, 68, 1.8, 1017, 1, -33.9, 100, 450, 5, 169, 20.28, 500, 5, 70, 8.4, 550, 5, 176, 21.12, 570, 5, 117, 14.04, 600, 5, 157, 18.84, 650, 5, 95, 11.4, 610, 5, 278, 33.36, 680, 5, 43, 5.16, 730, 5, 25, 3.0, 760, 5, 23, 2.76, 810, 5, 13, 1.56, 860, 5, 10, 1.2, 0.655, 0.001, 3.51
6047, 0, Wednesday, 20230802T125436Z, 12.91, 26.0, 1.0, 20.4, 0.3, 68, 1.8, 1017, 1, -33.9, 100, 450, 5, 174, 20.88, 500, 5, 68, 8.16, 550, 5, 148, 17.76, 570, 5, 78, 9.36, 600, 5, 149, 17.88, 650, 5, 77, 9.24, 610, 5, 257, 30.84, 680, 5, 59, 7.08, 730, 5, 23, 2.76, 760, 5, 22, 2.64, 810, 5, 18, 2.16, 860, 5, 9, 1.08, 0.719, 0.001, 3.51
6047, 0, Wednesday, 20230802T125437Z, 12.9103, 26.2, 1.0, 20.4, 0.3, 68, 1.8, 1017, 1, -33.7, 100, 450, 5, 151, 18.12, 500, 5, 55, 6.6, 550, 5, 130, 15.6, 570, 5, 72, 8.64, 600, 5, 142, 17.04, 650, 5, 70, 8.4, 610, 5, 241, 28.92, 680, 5, 41, 4.92, 730, 5, 22, 2.64, 760, 5, 21, 2.52, 810, 5, 12, 1.44, 860, 5, 9, 1.08, 0.628999, 0.001, 3.52
6047, 0, Wednesday, 20230802T125438Z, 12.9106, 26.5, 1.0, 20.5, 0.3, 69, 1.8, 1017, 1, -33.7, 100, 450, 5, 180, 21.6, 500, 5, 63, 7.56, 550, 5, 164, 19.68, 570, 5, 85, 10.2, 600, 5, 146, 17.52, 650, 5, 69, 8.28, 610, 5, 249, 29.88, 680, 5, 32, 3.84, 730, 5, 14, 1.68, 760, 5, 14, 1.68, 810, 5, 14, 1.68, 860, 5, 8, 0.96, 0.631, 0.001, 3.51
6047, 0, Wednesday, 20230802T125439Z, 12.9108, 26.4, 1.0, 20.4, 0.3, 69, 1.8, 1017, 1, -34.0, 100, 450, 5, 192, 23.04, 500, 5, 72, 8.64, 550, 5, 165, 19.8, 570, 5, 84, 10.08, 600, 5, 149, 17.88, 650, 5, 74, 8.88, 610, 5, 262, 31.44, 680, 5, 39, 4.68, 730, 5, 17, 2.04, 760, 5, 16, 1.92, 810, 5, 14, 1.68, 860, 5, 9, 1.08, 0.562999, 0.001, 3.51
6047, 0, Wednesday, 20230802T125440Z, 12.9111, 26.3, 1.0, 20.5, 0.3, 69, 1.8, 1017, 1, -33.8, 100, 450, 5, 45, 5.4, 500, 5, 38, 4.56, 550, 5, 68, 8.16, 570, 5, 75, 9.0, 600, 5, 80, 9.6, 650, 5, 56, 6.72, 610, 5, 260, 31.2, 680, 5, 27, 3.24, 730, 5, 11, 1.32, 760, 5, 11, 1.32, 810, 5, 14, 1.68, 860, 5, 8, 0.96, 0.556, 0.001, 3.51
6047, 0, Wednesday, 20230802T125441Z, 12.9114, 28.8, 1.0, 20.4, 0.3, 69, 1.8, 1017, 1, -34.0, 100, 450, 5, 54, 6.48, 500, 5, 63, 7.56, 550, 5, 94, 11.28, 570, 5, 76, 9.12, 600, 5, 121, 14.52, 650, 5, 32, 3.84, 610, 5, 281, 33.72, 680, 5, 24, 2.88, 730, 5, 13, 1.56, 760, 5, 13, 1.56, 810, 5, 12, 1.44, 860, 5, 16, 1.92, 0.733, 0.001, 3.51
6047, 0, Wednesday, 20230802T125442Z, 12.9117, 22.8, 1.0, 20.5, 0.3, 68, 1.8, 1017, 1, -33.8, 100, 450, 5, 37, 4.44, 500, 5, 37, 4.44, 550, 5, 81, 9.72, 570, 5, 67, 8.04, 600, 5, 115, 13.8, 650, 5, 31, 3.72, 610, 5, 277, 33.24, 680, 5, 36, 4.32, 730, 5, 25, 3.0, 760, 5, 20, 2.4, 810, 5, 23, 2.76, 860, 5, 11, 1.32, 0.501, 0.001, 3.52
